doi,filename
10.1061/JSDEAG.0000282,STDB-0100108406011-1958.pdf
10.1061/JSDEAG.0000291,STDB-0100108406012-1958.pdf
10.1061/JSDEAG.0000292,STDB-0100108406013-1958.pdf
10.1061/JSDEAG.0000293,STDB-0100108406014-1958.pdf
10.1061/JSDEAG.0000303,STDB-0100108407001-1958.pdf
10.1061/JSDEAG.0000297,STDB-0100108407002-1958.pdf
10.1061/JSDEAG.0000299,STDB-0100108407003-1958.pdf
10.1061/JSDEAG.0000302,STDB-0100108407004-1958.pdf
10.1061/JSDEAG.0000300,STDB-0100108407005-1958.pdf
10.1061/JSDEAG.0000296,STDB-0100108407006-1958.pdf
10.1061/JSDEAG.0000298,STDB-0100108407007-1958.pdf
10.1061/JSDEAG.0000309,STDB-0100108407008-1958.pdf
10.1061/JSDEAG.0000301,STDB-0100108407009-1958.pdf
10.1061/JSDEAG.0000304,STDB-0100108407010-1958.pdf
10.1061/JSDEAG.0000306,STDB-0100108407011-1958.pdf
10.1061/JSDEAG.0000307,STDB-0100108407012-1958.pdf
10.1061/JSDEAG.0000308,STDB-0100108407013-1958.pdf
10.1061/JSDEAG.0000310,STDB-0100108407014-1958.pdf
10.1061/JSDEAG.0000311,STDB-0100108407015-1958.pdf
10.1061/JSDEAG.0000312,STDB-0100108407016-1958.pdf
10.1061/JSDEAG.0000313,STDB-0100108407017-1958.pdf
10.1061/JSDEAG.0000314,STDB-0100108407018-1958.pdf
10.1061/JSDEAG.0006119,STDB-0100108407019-1958.pdf
10.1061/JSDEAG.0006120,STDB-0100108407020-1958.pdf
10.1061/JSDEAG.0000305,STDB-0100108407021-1958.pdf
10.1061/JSDEAG.0000317,STDB-0100108408001-1958.pdf
10.1061/JSDEAG.0000316,STDB-0100108408002-1958.pdf
10.1061/JSDEAG.0000320,STDB-0100108408003-1958.pdf
10.1061/JSDEAG.0000318,STDB-0100108408004-1958.pdf
10.1061/JSDEAG.0000315,STDB-0100108408005-1958.pdf
10.1061/JSDEAG.0000322,STDB-0100108408006-1958.pdf
10.1061/JSDEAG.0000319,STDB-0100108408007-1958.pdf
10.1061/JSDEAG.0000321,STDB-0100108408008-1958.pdf
10.1061/JSDEAG.0006116,STDB-0100108408009-1958.pdf
10.1061/JSDEAG.0006117,STDB-0100108408010-1958.pdf
10.1061/JSDEAG.0006118,STDB-0100108408011-1958.pdf
10.1061/JSDEAG.0000328,STDB-0100108501001-1959.pdf
10.1061/JSDEAG.0000330,STDB-0100108501002-1959.pdf
10.1061/JSDEAG.0000331,STDB-0100108501003-1959.pdf
10.1061/JSDEAG.0000332,STDB-0100108501004-1959.pdf
10.1061/JSDEAG.0000333,STDB-0100108501005-1959.pdf
10.1061/JSDEAG.0000323,STDB-0100108501006-1959.pdf
10.1061/JSDEAG.0000324,STDB-0100108501007-1959.pdf
10.1061/JSDEAG.0000325,STDB-0100108501008-1959.pdf
10.1061/JSDEAG.0000326,STDB-0100108501009-1959.pdf
10.1061/JSDEAG.0000327,STDB-0100108501010-1959.pdf
10.1061/JSDEAG.0000329,STDB-0100108501011-1959.pdf
10.1061/JSDEAG.0000340,STDB-0100108502001-1959.pdf
10.1061/JSDEAG.0000357,STDB-0100108502002-1959.pdf
10.1061/JSDEAG.0000354,STDB-0100108502003-1959.pdf
10.1061/JSDEAG.0000355,STDB-0100108502004-1959.pdf
10.1061/JSDEAG.0000356,STDB-0100108502005-1959.pdf
10.1061/JSDEAG.0000334,STDB-0100108502006-1959.pdf
10.1061/JSDEAG.0000335,STDB-0100108502007-1959.pdf
10.1061/JSDEAG.0000336,STDB-0100108502008-1959.pdf
10.1061/JSDEAG.0000337,STDB-0100108502009-1959.pdf
10.1061/JSDEAG.0000338,STDB-0100108502010-1959.pdf
10.1061/JSDEAG.0000339,STDB-0100108502011-1959.pdf
10.1061/JSDEAG.0000341,STDB-0100108502012-1959.pdf
10.1061/JSDEAG.0000344,STDB-0100108502013-1959.pdf
10.1061/JSDEAG.0000345,STDB-0100108502014-1959.pdf
10.1061/JSDEAG.0000346,STDB-0100108502015-1959.pdf
10.1061/JSDEAG.0000347,STDB-0100108502016-1959.pdf
10.1061/JSDEAG.0000348,STDB-0100108502017-1959.pdf
10.1061/JSDEAG.0000350,STDB-0100108502018-1959.pdf
10.1061/JSDEAG.0000351,STDB-0100108502019-1959.pdf
10.1061/JSDEAG.0000352,STDB-0100108502020-1959.pdf
10.1061/JSDEAG.0000353,STDB-0100108502021-1959.pdf
10.1061/JSDEAG.0000349,STDB-0100108502022-1959.pdf
10.1061/JSDEAG.0000362,STDB-0100108503001-1959.pdf
10.1061/JSDEAG.0000368,STDB-0100108503002-1959.pdf
10.1061/JSDEAG.0000365,STDB-0100108503003-1959.pdf
10.1061/JSDEAG.0000366,STDB-0100108503004-1959.pdf
10.1061/JSDEAG.0000367,STDB-0100108503005-1959.pdf
10.1061/JSDEAG.0000358,STDB-0100108503006-1959.pdf
10.1061/JSDEAG.0000359,STDB-0100108503007-1959.pdf
10.1061/JSDEAG.0000360,STDB-0100108503008-1959.pdf
10.1061/JSDEAG.0000361,STDB-0100108503009-1959.pdf
10.1061/JSDEAG.0000363,STDB-0100108503010-1959.pdf
10.1061/JSDEAG.0000364,STDB-0100108503011-1959.pdf
10.1061/JSDEAG.0000371,STDB-0100108504001-1959.pdf
10.1061/JSDEAG.0000372,STDB-0100108504002-1959.pdf
10.1061/JSDEAG.0000373,STDB-0100108504003-1959.pdf
10.1061/JSDEAG.0000374,STDB-0100108504004-1959.pdf
10.1061/JSDEAG.0000375,STDB-0100108504005-1959.pdf
10.1061/JSDEAG.0000376,STDB-0100108504006-1959.pdf
10.1061/JSDEAG.0000377,STDB-0100108504007-1959.pdf
10.1061/JSDEAG.0000369,STDB-0100108504008-1959.pdf
10.1061/JSDEAG.0000370,STDB-0100108504009-1959.pdf
10.1061/JSDEAG.0000381,STDB-0100108505001-1959.pdf
10.1061/JSDEAG.0000382,STDB-0100108505002-1959.pdf
10.1061/JSDEAG.0000383,STDB-0100108505003-1959.pdf
10.1061/JSDEAG.0000384,STDB-0100108505004-1959.pdf
10.1061/JSDEAG.0000385,STDB-0100108505005-1959.pdf
10.1061/JSDEAG.0000387,STDB-0100108505006-1959.pdf
10.1061/JSDEAG.0000388,STDB-0100108505007-1959.pdf
10.1061/JSDEAG.0000389,STDB-0100108505008-1959.pdf
10.1061/JSDEAG.0000390,STDB-0100108505009-1959.pdf
10.1061/JSDEAG.0000378,STDB-0100108505010-1959.pdf
10.1061/JSDEAG.0000379,STDB-0100108505011-1959.pdf
10.1061/JSDEAG.0000380,STDB-0100108505012-1959.pdf
10.1061/JSDEAG.0000386,STDB-0100108505013-1959.pdf
10.1061/JSDEAG.0000391,STDB-0100108506001-1959.pdf
10.1061/JSDEAG.0000392,STDB-0100108506002-1959.pdf
10.1061/JSDEAG.0000393,STDB-0100108506003-1959.pdf
10.1061/JSDEAG.0000394,STDB-0100108506004-1959.pdf
10.1061/JSDEAG.0000395,STDB-0100108506005-1959.pdf
10.1061/JSDEAG.0000396,STDB-0100108506006-1959.pdf
10.1061/JSDEAG.0000397,STDB-0100108506007-1959.pdf
10.1061/JSDEAG.0000398,STDB-0100108506008-1959.pdf
10.1061/JSDEAG.0000399,STDB-0100108506009-1959.pdf
10.1061/JSDEAG.0000400,STDB-0100108506010-1959.pdf
10.1061/JSDEAG.0000414,STDB-0100108507001-1959.pdf
10.1061/JSDEAG.0000401,STDB-0100108507002-1959.pdf
10.1061/JSDEAG.0000411,STDB-0100108507003-1959.pdf
10.1061/JSDEAG.0000412,STDB-0100108507004-1959.pdf
10.1061/JSDEAG.0000413,STDB-0100108507005-1959.pdf
10.1061/JSDEAG.0000415,STDB-0100108507006-1959.pdf
10.1061/JSDEAG.0000416,STDB-0100108507007-1959.pdf
10.1061/JSDEAG.0000417,STDB-0100108507008-1959.pdf
10.1061/JSDEAG.0000418,STDB-0100108507009-1959.pdf
10.1061/JSDEAG.0000419,STDB-0100108507010-1959.pdf
10.1061/JSDEAG.0000421,STDB-0100108507011-1959.pdf
10.1061/JSDEAG.0000422,STDB-0100108507012-1959.pdf
10.1061/JSDEAG.0000423,STDB-0100108507013-1959.pdf
10.1061/JSDEAG.0000424,STDB-0100108507014-1959.pdf
10.1061/JSDEAG.0000425,STDB-0100108507015-1959.pdf
10.1061/JSDEAG.0000426,STDB-0100108507016-1959.pdf
10.1061/JSDEAG.0000402,STDB-0100108507017-1959.pdf
10.1061/JSDEAG.0000403,STDB-0100108507018-1959.pdf
10.1061/JSDEAG.0000404,STDB-0100108507019-1959.pdf
10.1061/JSDEAG.0000405,STDB-0100108507020-1959.pdf
10.1061/JSDEAG.0000406,STDB-0100108507021-1959.pdf
